la_name,UTLA18CD,region,inspection_type,year,judgement,exp_all_total,exp_cla_total,exp_sg_total,exp_ehfs_total,exp_all_perchild,exp_sg_perchild,exp_ehfs_perchild,exp_cla_percla,cla_exp_aspercent,sg_exp_aspercent,ehfs_exp_aspercent,imd_2015,income_dep_2019,imd_2019,imd_quintile,imd_decile,good_or_outstanding
Stoke-on-Trent,E06000021,West Midlands,slac,2012,Requires improvement to be good,558.3984824187022,233.9189180068974,100.29991335374979,224.17965105805504,1024.5843714104626,184.0365382637611,411.33880928083494,53163.39045611304,41.891037560431386,17.96206768315359,40.14689475641503,34.36,1.9,34.504,5,10,0
Stoke-on-Trent,E06000021,West Midlands,sif,2016,Requires improvement to be good,557.9935448803175,291.357750374697,133.88896301207075,132.7468314935498,994.6408999649152,238.6612531409461,236.62536808119393,44482.09929384687,52.21525464728979,23.994715394205542,23.790029958504682,34.36,1.9,34.504,5,10,0
Stoke-on-Trent,E06000021,West Midlands,ilacs,2019,Inadequate,667.8305081999999,371.3028654,177.0903372,119.4373056,1160.4554522233227,307.72096335296874,207.54019287911171,43631.35903642773,55.59836827472447,26.517257751118716,17.884373974156816,34.36,1.9,34.504,5,10,0
Suffolk,E10000029,East of England,slac,2011,Requires improvement to be good,958.0510667767958,310.8778163276007,264.3099994133597,382.8528680220307,638.1476498879609,176.05408606764786,255.01423301274272,39602.269595872705,32.44898180360027,27.588299682457112,39.96163474981305,18.314,1.01,18.46,2,4,0
Suffolk,E10000029,East of England,cpi,2014,Requires improvement to be good,973.7605666633614,346.263127374141,211.81348161661447,415.6839576726059,644.447760862582,140.18099378995,275.1052003127769,47760.43136195048,35.559370468310156,21.75211123432568,42.68851829736416,18.314,1.01,18.46,2,4,0
Suffolk,E10000029,East of England,sif,2016,Good,941.6147559238987,366.2711949758672,231.96691141160704,343.36626652261964,622.3494751645068,153.315870067156,226.94399637978827,46129.8734226533,38.89820042342978,24.635012350035286,36.46568454481299,18.314,1.01,18.46,2,4,1
Sunderland,E08000024,"North East, Yorkshire and The Humber",slac,2013,Good,514.9974847149058,202.45838617854733,129.70460844876214,182.8344900875963,948.4299902668614,238.8666822260813,336.71176811712024,46542.15774219479,39.3125,25.18548387096774,35.50201612903226,29.725,1.92,30.586,5,9,1
Sunderland,E08000024,"North East, Yorkshire and The Humber",sif,2016,Inadequate,650.9838165155332,288.2220802056667,216.039368235142,146.72236807472447,1198.8652237855124,397.86255660247144,270.20693936413346,52595.270110523124,44.274845686396475,33.186595849881165,22.538558463722346,29.725,1.92,30.586,5,9,0
Surrey,E10000030,South East,slac,2011,Requires improvement to be good,1446.7379945105004,458.6904008518224,426.3161638086555,561.7210468362177,587.8897941852576,173.23587460224127,228.25837979447263,62834.30148655102,31.705146515283094,29.467406360119707,38.82672944013435,9.386,0.61,10.087,1,1,0
Surrey,E10000030,South East,cpi,2013,Requires improvement to be good,1569.6105798757465,524.5913894704819,437.86207515952196,607.1467322319378,628.850392578424,175.42551088121874,243.24788951600073,63203.78186391348,33.421754172427256,27.896223482017053,38.68136084301883,9.386,0.61,10.087,1,1,0
Surrey,E10000030,South East,sif,2016,Inadequate,1759.152496881202,610.0851251386781,484.6687013912719,664.3986703512521,686.0969176603753,189.02835467678312,259.1258464708472,69963.89049755482,34.68062753060333,27.551261317625393,37.76811115177128,9.386,0.61,10.087,1,1,0
Sutton,E09000029,London,slac,2013,Inadequate,336.8457338532454,100.14416814667875,106.93465917497609,129.76690653159056,769.0541868795557,244.14305747711435,296.2714760995218,58908.33420392867,29.729979656001483,31.745884963935637,38.52413538006288,14.579,0.95,13.987,1,2,0
Sutton,E09000029,London,cpi,2014,Requires improvement to be good,399.45530709580356,138.10446661679356,135.98633180062743,125.36450867838249,893.6360337713726,304.2199816568846,280.45751382188473,70822.80339322747,34.57319609066333,34.04294032023289,31.383863589103754,14.579,0.95,13.987,1,2,0
Sutton,E09000029,London,sif,2017,Good,419.12073524197353,176.0336160454942,130.51448352553157,112.57263567094775,893.6476231172144,278.28248086467283,240.0269417290997,76536.35480238879,42.000693653074364,31.140068374374476,26.859237972551153,14.579,0.95,13.987,1,2,1
Swindon,E06000030,South West,sif,2015,Requires improvement to be good,310.95049742423384,118.34559134638097,89.96881461803747,102.63609145981539,639.8158383214688,185.1210177325874,211.18537337410575,47338.23653855239,38.059302791505274,28.933484706825162,33.00721250166956,17.857,1.09,18.622,2,4,0
Tameside,E08000008,North West,slac,2013,Requires improvement to be good,360.9862409492566,197.869094076854,62.19425269036866,100.92289418203396,741.2448479450856,127.70893776256398,207.23386895694856,51394.569890091945,54.81347254580492,17.22898150545057,27.9575459487445,29.38,1.75,31.374,5,9,0
Tameside,E08000008,North West,sif,2017,Inadequate,347.6752172515851,213.30863560449646,53.65941534287566,80.70716630421296,705.2235644048378,108.84262747033603,163.70621968400195,41338.88286908846,61.352844557264454,15.433776317754216,23.213379124981337,29.38,1.75,31.374,5,9,0
Telford and Wrekin,E06000020,West Midlands,slac,2013,Requires improvement to be good,416.9818343981979,202.64528042703256,75.65063858130652,138.6859153898588,1074.6954494798915,194.97587263223332,357.4379262625227,63326.65013344768,48.59810756972111,18.14243027888446,33.25946215139442,24.852,1.56,24.988,3,6,0
Telford and Wrekin,E06000020,West Midlands,sif,2017,Requires improvement to be good,347.8724945138751,168.69282528554584,85.306841419711,93.86244479481347,882.9251129793785,216.5148259383528,238.22955531678545,44509.980286423706,48.49271728748805,24.522445081184337,26.981852913085003,24.852,1.56,24.988,3,6,0
Thurrock,E06000034,East of England,slac,2013,Good,359.0550003815757,123.16330975177847,27.452688499721994,208.42861911627054,923.0205665336138,70.57246400956811,535.8062188078934,47370.50375068402,34.30207339290362,7.645817067175617,58.04921777854892,21.603,1.3,20.928,3,5,1
Thurrock,E06000034,East of England,sif,2017,Requires improvement to be good,359.6675981960551,201.2954886324169,88.06872309177078,70.30338647186747,858.3952224249526,210.18788327391596,167.78851186603214,58346.5184441788,55.967090069284076,24.48614318706698,19.54676674364896,21.603,1.3,20.928,3,5,0
Torbay,E06000027,South West,slac,2011,Inadequate,295.89512740736666,101.32783172041866,70.88483524493269,123.68246044201527,1165.4002654878561,279.1840694955994,487.13060434035157,45034.59187574162,34.24450838655344,23.95606709242753,41.79942452101901,28.788,1.7399999999999998,28.104,4,8,0
Torbay,E06000027,South West,cpi,2014,Requires improvement to be good,370.05061200079115,183.28095968119993,85.01611703317839,101.75353528641283,1492.139564519319,342.8069235208806,410.29651325166463,58184.431644825374,49.52861952861953,22.974186307519638,27.497194163860826,28.788,1.7399999999999998,28.104,4,8,0
Torbay,E06000027,South West,sif,2016,Inadequate,366.8837927903467,179.3769464906192,106.42589149854403,81.08095480118345,1455.88806662836,422.3249662640636,321.74982063961687,64292.812362229095,48.89203339465119,29.008065657280312,22.099900948068484,28.788,1.7399999999999998,28.104,4,8,0
Tower Hamlets,E09000030,London,slac,2013,Good,873.0038007022031,236.90922598266138,177.69489825425194,458.3996764652898,1547.8790792592254,315.0618763373261,812.7653838037054,77675.15605988898,27.1372502378687,20.354424357754517,52.50832540437679,35.657,1.92,27.913,4,8,1
Tower Hamlets,E09000030,London,sif,2018,Inadequate,611.6788232511296,284.83869230959624,103.52333158373779,223.3167993577955,894.2280649257044,151.3432621138514,326.472229811259,99593.94835999869,46.566708128892245,16.924458988706146,36.508832882401585,35.657,1.92,27.913,4,8,0
Trafford,E08000009,North West,slac,2011,Good,430.5005183719642,113.52787294098346,73.47020568231197,243.50243974866876,886.5331926935012,151.29778764891262,501.44653984486973,44520.73448666018,26.371135015194636,17.066229318412045,56.56263566639333,15.388,1.07,16.088,2,3,1
Trafford,E08000009,North West,sif,2016,Good,353.5831521064799,158.89126025387506,88.23485131264655,106.45704053995824,653.5732940970053,163.09584346145388,196.778263474969,48295.215882636796,44.93745228167029,24.954484054736593,30.108063663593114,15.388,1.07,16.088,2,3,1
Wakefield,E08000036,"North East, Yorkshire and The Humber",slac,2011,Requires improvement to be good,680.4715757209834,184.77611366908192,122.62339303393219,373.0616860041646,997.6126311698922,179.77333680388827,546.931074628595,46778.762954197955,27.154126676533867,18.020354914018036,54.82399255382455,26.892,1.47,27.306,4,8,0
Wakefield,E08000036,"North East, Yorkshire and The Humber",cpi,2013,Requires improvement to be good,633.0108196195351,196.04168364722048,165.7648153926103,271.2043205797044,926.8093991501246,242.70104742695506,397.07806819868875,44054.310931959655,30.969720828002494,26.186727028179646,42.84355214381787,26.892,1.47,27.306,4,8,0
Wakefield,E08000036,"North East, Yorkshire and The Humber",sif,2017,Requires improvement to be good,574.845176285404,258.1424892133465,142.1434589868359,174.5592280852217,815.3832287736227,201.62192764090196,247.60174196485346,49738.43722800511,44.9064373961419,24.727259591070013,30.366303012788098,26.892,1.47,27.306,4,8,0
Wakefield,E08000036,"North East, Yorkshire and The Humber",ilacs,2019,Inadequate,649.21184,314.92863,179.1869,155.09631,890.6367415252495,245.82182102533852,212.7725707543934,51712.418719211826,48.509378695249914,27.600682698578016,23.88993860617206,26.892,1.47,27.306,4,8,0
Walsall,E08000030,West Midlands,slac,2013,Inadequate,647.9727425121598,232.31993388096808,157.88410791481567,257.7583177025713,1018.8250668430186,248.24545269625105,405.2803737461812,40403.4667619075,35.853349784479306,24.36585639431474,39.77919143685804,30.37,2,31.555,5,9,0
Walsall,E08000030,West Midlands,cpi,2014,Requires improvement to be good,677.1282452758584,267.96482027262675,178.63975251048294,230.52367249274874,1062.995675472305,280.43917191598575,361.8895957499981,42874.371243620284,39.57371770298244,26.381967338802426,34.04431495821514,30.37,2,31.555,5,9,0
Walsall,E08000030,West Midlands,sif,2018,Requires improvement to be good,616.4896411100686,298.29377435729157,207.30369805978614,110.8921686929909,917.2451549747342,308.43715769708257,164.99110070225245,46975.39753658135,48.38585346222126,33.62646900059979,17.987677537178943,30.37,2,31.555,5,9,0
Waltham Forest,E09000031,London,slac,2012,Requires improvement to be good,560.963086828472,234.30308951767265,162.6499112511895,164.0100860596099,910.6543617345325,264.0420637194635,266.25013970715895,74381.93318021354,41.76800488644567,28.9947618783201,29.23723323523424,30.19,1.52,25.209,3,6,0
Waltham Forest,E09000031,London,cpi,2013,Requires improvement to be good,535.6492991725256,254.94452096148783,155.94248433333004,124.7622938777078,851.5887109261139,247.92127874933234,198.350228740394,92707.09853145012,47.595417627788876,29.112795363352657,23.291787008858478,30.19,1.52,25.209,3,6,0
Waltham Forest,E09000031,London,sif,2015,Requires improvement to be good,514.6236962179353,229.13234864291414,147.96832973129278,137.51263482992363,800.3478945846583,230.12181917774927,213.86101839801498,84863.83283070894,44.5242514728432,28.752723751109677,26.721007182632555,30.19,1.52,25.209,3,6,0
Waltham Forest,E09000031,London,ilacs,2019,Good,535.6225011,239.5128206,144.09001360000002,152.0196669,799.2337781458435,215.0051682408941,226.8374694480505,83164.17381944443,44.716721218417085,26.901411591948527,28.38186718963439,30.19,1.52,25.209,3,6,1
Wandsworth,E09000032,London,slac,2013,Good,459.13687044542604,154.58230952490962,87.30038007022031,217.25418085029614,814.0724653287696,154.78790792592253,385.2024483161279,73610.62358329029,33.66802351876979,19.01402080506558,47.31795567616464,18.295,1.07,16.611,2,3,1
Wandsworth,E09000032,London,sif,2016,Inadequate,547.828574365481,181.7754226795132,130.91942106391627,235.13373062205153,899.5543093029245,214.97441882416464,386.0980798391651,73593.28853421587,33.18107729047421,23.89788105075623,42.92104165876957,18.295,1.07,16.611,2,3,0
Warrington,E06000007,North West,sif,2016,Requires improvement to be good,419.4218426423108,190.18566386134935,90.73715763958793,138.49902114137353,942.5209947018221,203.90372503278186,311.2337553738731,54966.95487322235,45.34472088129719,21.633865577422952,33.02141354127986,19.312,1.09,18.942,2,4,0
Warwickshire,E10000031,West Midlands,slac,2012,Good,806.7809386555969,251.14433790895444,262.58641912177353,293.0397986110642,721.6287465613567,234.87157345418026,262.11073221025424,36663.40699400795,31.12918586394173,32.547424776711026,36.322102391186846,15.006,0.9099999999999999,15.64,1,2,1
Warwickshire,E10000031,West Midlands,sif,2018,Requires improvement to be good,854.3560157295187,357.111723115151,270.14166110189814,227.10263151246963,746.6711084664826,236.0924132613467,198.47811741838947,49806.37700350781,41.79893586986918,31.61933153490225,26.581732595228573,15.006,0.9099999999999999,15.64,1,2,0
West Berkshire,E06000037,South East,slac,2013,Requires improvement to be good,225.6021239493039,86.17901457930883,56.55627619439701,82.86683317559805,628.4181725607351,157.53837380054875,230.82683335821184,59433.80315814402,38.19955817378498,25.069035346097202,36.731406480117826,10.242,0.64,9.952,1,1,0
West Berkshire,E06000037,South East,sif,2016,Inadequate,241.0105164355321,80.79023041465085,78.06988079781,82.15040522307126,675.0994858138155,218.6831394896639,230.11317989655814,51458.74548703876,33.52145442012752,32.39272789936239,34.08581768051008,10.242,0.64,9.952,1,1,0
West Sussex,E10000032,South East,slac,2011,Inadequate,1190.6824910719058,468.36736971783637,176.57353276334047,545.7312055769244,720.9266717558161,106.91059140429915,330.42577232799977,62868.103317830384,39.33604241515226,14.829606892462241,45.833478670340796,14.027,0.8400000000000001,14.429,1,2,0
West Sussex,E10000032,South East,cpi,2013,Requires improvement to be good,1055.391821196196,487.6174773118169,50.47183010482171,517.3128967933619,637.3139016885241,30.478158275858522,312.3870149718369,72778.7279569876,46.20250673907482,4.782283611750585,49.01619345571886,14.027,0.8400000000000001,14.429,1,2,0
West Sussex,E10000032,South East,sif,2016,Requires improvement to be good,1147.3853235061567,499.848667573796,256.5850371426361,390.9516187897247,673.3481945458667,150.57807344051415,229.43170116767882,78223.57865004631,43.564150362876234,22.362586646878903,34.07326299024487,14.027,0.8400000000000001,14.429,1,2,0
Westminster,E09000033,London,slac,2012,Good,487.181390732018,142.56916255283005,181.83772076234163,162.77450741684632,1349.5329383158394,503.7055976796167,450.89891251203966,67890.07740610954,29.264082180686685,37.32443895057651,33.411478868736815,27.686,1.35,20.339,3,5,1
Westminster,E09000033,London,sif,2016,Outstanding,455.2328572548453,163.8958729077578,150.14876263028737,141.18822171680017,1068.621730645177,352.4618841086558,331.42775050892055,98732.45355889024,36.002645744001455,32.9828482802664,31.014505975732142,27.686,1.35,20.339,3,5,1
Wigan,E08000010,North West,slac,2013,Good,607.5620527841272,224.1381190028361,115.52141159149278,267.9129052036031,894.7894739088766,170.13462679159466,394.569816205601,43948.65078486983,36.89139536870888,19.01392805263608,44.096385542168676,24.857,1.48,25.713,4,7,1
Wigan,E08000010,North West,sif,2017,Good,558.3465673496786,248.02943376753365,116.09247735075326,194.21427321758696,823.5200108402339,171.22784270022603,286.4517304094203,55611.98066536629,44.42212924221292,20.792189679218968,34.78382147838215,24.857,1.48,25.713,4,7,1
Wiltshire,E06000054,South West,slac,2013,Inadequate,687.8331325085413,289.51995693125866,173.84280013269492,224.4807584583924,661.3780120274436,167.15653858912972,215.8468831330696,65060.66447893453,42.091597983274454,25.27397880626755,32.63593273556139,13.466,0.78,13.447,1,2,0
Wiltshire,E06000054,South West,cpi,2014,Requires improvement to be good,739.1459867315466,291.0358769467502,206.84001800414592,241.27009178065052,713.4613771540025,199.65252703102888,232.88618897746187,73679.96884727853,39.37461369893803,27.983648929594874,32.6417373714671,13.466,0.78,13.447,1,2,0
Wiltshire,E06000054,South West,sif,2016,Requires improvement to be good,722.730441906259,321.7903638363782,212.5195265553365,188.42055151454426,694.9331172175567,204.3456986109005,181.17360722552334,77727.14102327976,44.52425761776833,29.40508856867844,26.070653813553236,13.466,0.78,13.447,1,2,0
Windsor and Maidenhead,E06000040,South East,slac,2013,Requires improvement to be good,203.26826125531676,86.05441841365199,44.511980180903244,72.70186266076149,614.1035083242199,134.47728151330284,219.64308960955134,81956.58896538285,42.33539357409204,21.898145783317155,35.76646064259079,8.857,0.5800000000000001,8.376,1,1,0
Windsor and Maidenhead,E06000040,South East,sif,2016,Requires improvement to be good,210.11066735263776,80.34376082104718,54.30316219876929,75.46374433282128,623.4737903639102,161.13697981830651,223.92802472647264,90273.88856297436,38.238782368056924,25.845028661790863,35.916188970152206,8.857,0.5800000000000001,8.376,1,1,0
Wirral,E08000015,North West,slac,2011,Good,723.2495925964959,222.90254036007252,147.30381684778968,353.04323538863355,1082.7089709528382,220.51469587992466,528.507837408134,32779.78534706949,30.81958740686506,20.36694086739308,48.81347172574184,26.892,1.7399999999999998,29.589,4,8,1
Wirral,E08000015,North West,sif,2017,Inadequate,628.6603368353508,284.52572729118066,163.50131838317785,180.63329116099226,929.9709124783295,241.86585559641694,267.20901059318385,37095.92272375237,45.25905494904784,26.007894693378695,28.733050357573457,26.892,1.7399999999999998,29.589,4,8,0
Wokingham,E06000041,South East,slac,2011,Requires improvement to be good,228.19787740048787,49.29854954488654,83.52096304529641,95.37836481030493,631.0782007756856,230.97611461641705,263.7676017984096,65731.39939318204,21.6034216034216,36.6002366002366,41.7963417963418,5.652,0.43999999999999995,5.846,1,1,0
Wokingham,E06000041,South East,cpi,2013,Requires improvement to be good,204.10928537350037,54.04358685365089,97.96373524768418,52.11234628597,570.1376686410624,273.64171856895024,145.56521308930166,63580.69041605987,26.47776986468613,47.995726930511744,25.53159019228812,5.652,0.43999999999999995,5.846,1,1,0
Wokingham,E06000041,South East,sif,2016,Requires improvement to be good,183.08368241890994,62.43306200787759,77.1457925691885,43.49444482803912,490.8409716324663,206.82518115063942,116.60709069179389,77077.85433071306,34.10083366415244,42.13690239891113,23.75659275222594,5.652,0.43999999999999995,5.846,1,1,0
Wolverhampton,E08000031,West Midlands,slac,2012,Requires improvement to be good,659.3525256421503,258.2463193513939,136.36012029759794,264.7460859931586,1173.2251345945735,242.63366600996076,471.07844482768434,44912.4033654598,39.16665354392707,20.680912712785226,40.15243374328772,33.183,2.11,32.102,5,9,0
Wolverhampton,E08000031,West Midlands,sif,2017,Good,630.4150661683511,311.5007971558848,156.24359173366736,162.66029426499423,1068.5001121497476,264.81964700621586,275.6954140084648,48748.16856899606,49.41201660188418,24.784241386125565,25.8020949996706,33.183,2.11,32.102,5,9,1
Worcestershire,E10000034,West Midlands,slac,2011,Inadequate,775.2165766891994,280.36213875548157,159.61807122020656,335.24674972731606,674.805515920264,138.94330712065334,291.8234242055328,47519.006568725694,36.16565321046851,20.590126168599824,43.24555999035654,17.704,1.03,18.089,2,4,0
Worcestershire,E10000034,West Midlands,sif,2017,Inadequate,752.8723309814076,343.78158707480907,217.54490523682875,191.55622168357453,648.4688466678791,187.37717935988695,164.99243900394018,44821.58892761527,45.662667218314716,28.895324782788585,25.44338711901807,17.704,1.03,18.089,2,4,0
York,E06000014,"North East, Yorkshire and The Humber",slac,2013,Good,264.849916131206,79.14971423350255,48.22909912299874,137.4711027747047,735.6942114755722,133.96971978610762,381.8641743741797,32306.005809592876,29.884742041712403,18.209973341696724,51.905284616590876,12.219,0.72,11.727,1,1,1
York,E06000014,"North East, Yorkshire and The Humber",sif,2017,Good,242.75486275472775,78.82784080555574,56.61857427722543,107.30844767194658,661.4573917022554,154.27404435211287,292.39359038677543,38452.6052710028,32.472198460222415,23.323353293413174,44.20444824636441,12.219,0.72,11.727,1,1,1
Bournemouth,E06000028,South West,slac,2012,Good,330.70937269464645,117.71222750429207,89.200471596487,123.78629058006263,1039.966580800775,280.5046276619088,389.26506471717806,47084.89100171683,35.59385890552887,26.972465542683118,37.430535932937744,21.847,1.12,18.173,2,4,1
Bournemouth,E06000028,South West,sif,2015,Requires improvement to be good,420.3459308709323,201.69004315699686,99.59386841502774,119.06201929890776,1229.0816692132526,291.2101415644086,348.1345593535315,77573.09352192187,47.98191878272898,23.693310937654385,28.324770279616647,21.847,1.12,18.173,2,4,0
Bournemouth,E06000028,South West,ilacs,2019,Requires improvement to be good,380.6351294,203.04802519999998,89.915516,87.6715882,1046.4771379869683,247.20401396640364,241.03480108871966,80895.62756972111,53.34453115771714,23.62249541752359,23.032973424759255,21.847,1.12,18.173,2,4,0
Dorset,E10000009,South West,slac,2012,Good,579.8913209945058,148.1136919245591,186.14667149130707,245.6205745648349,748.2468657993624,240.1892535371704,316.92977363204506,49371.2306415197,25.541629364368845,32.100268576544316,42.3563115487914,14.336,0.8799999999999999,15.735,2,3,1
Dorset,E10000009,South West,sif,2017,Requires improvement to be good,755.8522559433668,346.1073821670699,214.7934065785737,194.96185021152795,980.3531205491138,278.5906700111202,252.868807018843,71509.78970394007,45.790348503372385,28.417379837081196,25.793645342527853,14.336,0.8799999999999999,15.735,2,3,0
